unit,cycle,score,is_anomaly
2,55,0.467520684943086,False
2,56,0.4799325189845488,False
2,57,0.48575925377159446,False
2,58,0.494074035547991,False
2,59,0.47093135315269763,False
2,60,0.48797999459117575,False
2,61,0.4595042436864136,False
2,62,0.47005235925432737,False
2,63,0.4626853309003734,False
2,64,0.4618203552474099,False
2,65,0.4696485152517349,False
2,66,0.4595773465026295,False
2,67,0.47804615040778387,False
2,68,0.4788995699010707,False
2,69,0.46065826426756923,False
2,70,0.44608103148855877,False
2,71,0.4652486347873516,False
2,72,0.4428518125183826,False
2,73,0.45635941725252627,False
2,74,0.45830968790069737,False
2,75,0.44968931747668134,False
2,76,0.4656698939278021,False
2,77,0.471119215828671,False
2,78,0.448277568156044,False
2,79,0.46209340485589606,False
2,80,0.45905838501189195,False
2,81,0.46071284037076127,False
2,82,0.4554538155831417,False
2,83,0.47161161796369655,False
2,84,0.47185903100152854,False
2,85,0.4806031614599555,False
2,86,0.4537587464546073,False
2,87,0.4675427589413018,False
2,88,0.46056730369810533,False
2,89,0.4737978884201848,False
2,90,0.4723860048297544,False
2,91,0.47066968322746205,False
2,92,0.47433060688026585,False
2,93,0.46605801956636034,False
2,94,0.4669683511894077,False
2,95,0.4734108442497374,False
2,96,0.45989250308621676,False
2,97,0.45168397475055677,False
2,98,0.4651361907484098,False
2,99,0.46866492855567016,False
2,100,0.4577760446628646,False
2,101,0.48748118640864196,False
2,102,0.47585724460175355,False
2,103,0.4431541369769584,False
2,104,0.46820825581455383,False
2,105,0.45234353766403085,False
2,106,0.472934651969723,False
2,107,0.4463411969035322,False
2,108,0.4569203581766515,False
2,109,0.44727470812987763,False
2,110,0.4452075573500871,False
2,111,0.4679625752467885,False
2,112,0.45215123316846495,False
2,113,0.43942374795743744,False
2,114,0.44194408684552394,False
2,115,0.4476538450708434,False
2,116,0.4638125750124596,False
2,117,0.46766515258258473,False
2,118,0.4377594493862051,False
2,119,0.44965629402789875,False
2,120,0.4401846432033168,False
2,121,0.4447839280555222,False
2,122,0.4353772835818447,False
2,123,0.4446222245119864,False
2,124,0.4439740773931925,False
2,125,0.4532969573905559,False
2,126,0.45603525364396325,False
2,127,0.452153956097034,False
2,128,0.440903152047853,False
2,129,0.4393906300229314,False
2,130,0.46107210762937384,False
2,131,0.4315864504371896,False
2,132,0.44814462749415773,False
2,133,0.45380116982323865,False
2,134,0.4511680797255955,False
2,135,0.4364972275234863,False
2,136,0.4380372772825511,False
2,137,0.4501054814517847,False
2,138,0.4356211321279269,False
2,139,0.44588105819571966,False
2,140,0.44127172324010056,False
2,141,0.43535547068267133,False
2,142,0.4312377392482174,False
2,143,0.4350944670505252,False
2,144,0.4246151606773496,False
2,145,0.42928363899395733,False
2,146,0.45034497214289937,False
2,147,0.43739046213298055,False
2,148,0.42210845462484886,False
2,149,0.4405392510170641,False
2,150,0.4336135685306797,False
2,151,0.43143807928216416,False
2,152,0.4158243269860531,False
2,153,0.4397578671763702,False
2,154,0.4370658251771705,False
2,155,0.4186683412009859,False
2,156,0.4487650206875856,False
2,157,0.42642609265594317,False
2,158,0.427673501044516,False
2,159,0.438562525400571,False
2,160,0.42835298769118757,False
2,161,0.4221217815733796,False
2,162,0.43301372072418726,False
2,163,0.43140175178200435,False
2,164,0.4191607182673024,False
2,165,0.4318214676426089,False
2,166,0.4292262264914151,False
2,167,0.4365964051465711,False
2,168,0.4339668739820495,False
2,169,0.43811953333329545,False
2,170,0.4405676641911841,False
2,171,0.41742563656214515,False
2,172,0.4334567202652819,False
2,173,0.4269126694090849,False
2,174,0.438458871249004,False
2,175,0.4287905705430094,False
2,176,0.41553464343523194,False
2,177,0.41520212403986084,False
2,178,0.41876625901484066,False
2,179,0.4115368430321817,False
2,180,0.4334884794770498,False
2,181,0.4249889855833676,False
2,182,0.41737509536512646,False
2,183,0.4157997197448201,False
2,184,0.41993167507825735,False
2,185,0.4169696460525601,False
2,186,0.42881299731068606,False
2,187,0.4298518862553826,False
2,188,0.41309881888557126,False
2,189,0.4157186386353273,False
2,190,0.41359390480259595,False
2,191,0.4092084067891247,False
2,192,0.4068464263240891,False
2,193,0.412009569151368,False
2,194,0.414011074600721,False
2,195,0.4169292142958356,False
2,196,0.4110875982645864,False
2,197,0.40624791097564894,False
2,198,0.4069553202427015,False
2,199,0.42163231802328444,False
2,200,0.4120166335276279,False
2,201,0.42719435737110556,False
2,202,0.4145168326858513,False
2,203,0.4149672816381301,False
2,204,0.43282008670923416,False
2,205,0.42670035415101687,False
2,206,0.4098214610270155,False
2,207,0.4115959916998722,False
2,208,0.43408059641767077,False
2,209,0.41610731022914677,False
2,210,0.4099261920289671,False
2,211,0.40414649024431687,False
2,212,0.4246049672271904,False
2,213,0.4242722310672625,False
2,214,0.43029108878812733,False
2,215,0.4359025756732544,False
2,216,0.43837556026257307,False
2,217,0.4401401879998115,False
2,218,0.44886651257072985,False
2,219,0.4308779291659709,False
2,220,0.42424381923476057,False
2,221,0.44222890800136255,False
2,222,0.4301147587425611,False
2,223,0.4493990792322175,False
2,224,0.43992104955930184,False
2,225,0.4446655472571931,False
2,226,0.4227551978316054,False
2,227,0.4426591362991843,False
2,228,0.44067325013642117,False
2,229,0.4196627163519872,False
2,230,0.4374488914433562,False
2,231,0.43728005992453817,False
2,232,0.43454910267619673,False
2,233,0.4338464207054742,False
2,234,0.4390247151854325,False
2,235,0.4324378900084711,False
2,236,0.4365689487807938,False
2,237,0.44596351057522826,False
2,238,0.4431494388354618,False
2,239,0.4393782662464156,False
2,240,0.44463209511793983,False
2,241,0.45748523876244374,False
2,242,0.45913972502444933,False
2,243,0.4545810221360851,False
2,244,0.4549339652242667,False
2,245,0.4572371772696766,False
2,246,0.4591944633675403,False
2,247,0.45735812846649937,False
2,248,0.485260619174016,False
2,249,0.45705450413229093,False
2,250,0.4908202892215783,False
2,251,0.47694547093612194,False
2,252,0.4849584859892374,False
2,253,0.4892493301566963,False
2,254,0.5113065319291725,False
2,255,0.5117455564943924,False
2,256,0.5146645300550593,False
2,257,0.5256525024101516,False
2,258,0.5088376897701267,False
2,259,0.523362896277011,False
2,260,0.5470737810866765,False
2,261,0.5229909684784594,False
2,262,0.5462362418142042,False
2,263,0.5432808971436042,False
2,264,0.5393942108588112,False
2,265,0.5649993560872546,False
2,266,0.5492519217014059,False
2,267,0.5412663027891033,False
2,268,0.5583581324038297,False
2,269,0.5752898040285525,False
2,270,0.5703714354572769,False
2,271,0.5805277348811324,False
2,272,0.5984292391147777,False
2,273,0.5870484533229726,False
2,274,0.618683312105434,False
2,275,0.5963864448382374,False
2,276,0.623792478839825,False
2,277,0.6352108666663966,False
2,278,0.6121492391346127,False
2,279,0.6163166973844154,False
2,280,0.6515156520594312,True
2,281,0.6355844894499016,False
2,282,0.628956010625213,False
2,283,0.6538381784991398,True
2,284,0.6613597669597437,True
2,285,0.6460107200261703,False
2,286,0.6702803681747177,True
2,287,0.6548755828252114,True
3,30,0.43442616951873625,False
3,31,0.4435385386855009,False
3,32,0.4380228037243611,False
3,33,0.43628190048032706,False
3,34,0.44284140586920323,False
3,35,0.42813226794705683,False
3,36,0.43400755527976503,False
3,37,0.44233535623416265,False
3,38,0.42236776842517304,False
3,39,0.4588294295221122,False
3,40,0.427047717174558,False
3,41,0.4471120183340836,False
3,42,0.44401454518072025,False
3,43,0.4342633611483055,False
3,44,0.4470114093363449,False
3,45,0.44043984971831796,False
3,46,0.44440096272640084,False
3,47,0.436944247706229,False
3,48,0.42335321972598244,False
3,49,0.438776443220059,False
3,50,0.44161043550714935,False
3,51,0.44633929433740954,False
3,52,0.4213679427658971,False
3,53,0.43725904753179146,False
3,54,0.4281688262998892,False
3,55,0.4309485938827023,False
3,56,0.4306802956668584,False
3,57,0.4344568717846411,False
3,58,0.4359781556749477,False
3,59,0.4354763939814514,False
3,60,0.43642702164508856,False
3,61,0.4421421962665538,False
3,62,0.4267914973479888,False
3,63,0.4321554001391973,False
3,64,0.4242666555953521,False
3,65,0.4272528788376425,False
3,66,0.4235443288305156,False
3,67,0.4388804395698772,False
3,68,0.4363933830490844,False
3,69,0.4209177297422714,False
3,70,0.4254566118151573,False
3,71,0.42292152690760915,False
3,72,0.42016119948722097,False
3,73,0.4093046694969521,False
3,74,0.431425570103003,False
3,75,0.42544160638390893,False
3,76,0.42163640127736707,False
3,77,0.41739131497280424,False
3,78,0.42976437839125337,False
3,79,0.4191011155308942,False
3,80,0.4232189492317127,False
3,81,0.41453311316500496,False
3,82,0.41281825615428586,False
3,83,0.4199191253193856,False
3,84,0.42301220047383603,False
3,85,0.4520839140588366,False
3,86,0.419983908225223,False
3,87,0.41702964737997256,False
3,88,0.4112940500661123,False
3,89,0.41231883886934295,False
3,90,0.4168349918215188,False
3,91,0.41558848537602466,False
3,92,0.41900916802960125,False
3,93,0.4269513243969138,False
3,94,0.4276100091488016,False
3,95,0.42709618121802706,False
3,96,0.4229094271781695,False
3,97,0.43025106125571216,False
3,98,0.4365184127425403,False
3,99,0.43303944224209323,False
3,100,0.4206650315427668,False
3,101,0.41535958047324567,False
3,102,0.4378778975344817,False
3,103,0.4148729697699773,False
3,104,0.4249965656601437,False
3,105,0.4231951491212088,False
3,106,0.4250027895049724,False
3,107,0.4231415490848567,False
3,108,0.41986884529962915,False
3,109,0.4149684824438325,False
3,110,0.4024672857503089,False
3,111,0.4210808714461586,False
3,112,0.4164707163331273,False
3,113,0.4181144923172276,False
3,114,0.4125313883039057,False
3,115,0.424633862209594,False
3,116,0.42678059904705895,False
3,117,0.4131583230284503,False
3,118,0.41981003975571435,False
3,119,0.41130985955233434,False
3,120,0.42927120134994695,False
3,121,0.4215931639255755,False
3,122,0.4117216958334581,False
3,123,0.42106011183945086,False
3,124,0.4101249048781564,False
3,125,0.41191842583248883,False
3,126,0.4393805967284012,False
3,127,0.43896999076392296,False
3,128,0.4445675127304711,False
3,129,0.4461941448634026,False
3,130,0.44528874525083045,False
3,131,0.42700411598307036,False
3,132,0.447725608840496,False
3,133,0.4327634169758483,False
3,134,0.45031227044003963,False
3,135,0.4497845072943788,False
3,136,0.4317320151613361,False
3,137,0.4574284735244317,False
3,138,0.44578595757184514,False
3,139,0.4489983200076157,False
3,140,0.47607784074953147,False
3,141,0.46547676226483986,False
3,142,0.4724646950961573,False
3,143,0.4722471305226159,False
3,144,0.4812941883571978,False
3,145,0.4948538187930186,False
3,146,0.4789724082718041,False
3,147,0.4961359855779073,False
3,148,0.48463135123912376,False
3,149,0.4957763163333129,False
3,150,0.48485167627196485,False
3,151,0.5088732090123338,False
3,152,0.48753034882254603,False
3,153,0.509002270108449,False
3,154,0.5073549703866194,False
3,155,0.5076186836245484,False
3,156,0.5258793031965165,False
3,157,0.4934620301541852,False
3,158,0.5250284064421121,False
3,159,0.5146231736547165,False
3,160,0.5309432774867108,False
3,161,0.5344645293047289,False
3,162,0.5227410779300443,False
3,163,0.5430987182030148,False
3,164,0.5396020212486733,False
3,165,0.5362624787088592,False
3,166,0.5626571473361291,False
3,167,0.5436386067885932,False
3,168,0.5408040844598009,False
3,169,0.5596180634286517,False
3,170,0.5608046179449019,False
3,171,0.5712243001878622,False
3,172,0.5766591466012204,False
3,173,0.5849519305214951,False
3,174,0.5929520415695408,False
3,175,0.6064860553017437,False
3,176,0.5961543882370178,False
3,177,0.6091447967870409,False
3,178,0.6211666682914362,False
3,179,0.6108551565230024,False
4,30,0.4252695313230497,False
4,31,0.4290479525176566,False
4,32,0.415449463660386,False
4,33,0.42810998413574997,False
4,34,0.4214333624399197,False
4,35,0.42976152746013807,False
4,36,0.42578055533113135,False
4,37,0.4139455249747516,False
4,38,0.41568392230984785,False
4,39,0.4252021675371611,False
4,40,0.41359808479388505,False
4,41,0.41772882642373665,False
4,42,0.42467584605591646,False
4,43,0.42916544358858066,False
4,44,0.4157061761567956,False
4,45,0.42306518193313514,False
4,46,0.4184957818324706,False
4,47,0.4257423161319579,False
4,48,0.42839111613412845,False
4,49,0.4304512381401658,False
4,50,0.4210044974625091,False
4,51,0.4290394362638237,False
4,52,0.43829255758361624,False
4,53,0.42725434496690734,False
4,54,0.42914599980485857,False
4,55,0.41124267316194224,False
4,56,0.42910608035167075,False
4,57,0.42654036819086383,False
4,58,0.41184882675096324,False
4,59,0.4074004476491749,False
4,60,0.41896719028191065,False
4,61,0.43202675935170587,False
4,62,0.41591928477477974,False
4,63,0.41292301044199525,False
4,64,0.41798564429153623,False
4,65,0.42929598250891915,False
4,66,0.418116619689744,False
4,67,0.4389215407654584,False
4,68,0.42464758005274444,False
4,69,0.4097196018575375,False
4,70,0.42129859115691487,False
4,71,0.42456519697735196,False
4,72,0.4283356767895007,False
4,73,0.4190656335929829,False
4,74,0.4245168917492103,False
4,75,0.4235404185623957,False
4,76,0.41986891095878975,False
4,77,0.4278872080523594,False
4,78,0.4312727126269897,False
4,79,0.4326495757841615,False
4,80,0.41017790510285673,False
4,81,0.4238439702383152,False
4,82,0.41720031889180664,False
4,83,0.4222275212442315,False
4,84,0.42155319663932533,False
4,85,0.4357510817724287,False
4,86,0.42955738785827413,False
4,87,0.42835123634857714,False
4,88,0.4148855625700253,False
4,89,0.42604161367171933,False
4,90,0.41713530110848335,False
4,91,0.42256063206106886,False
4,92,0.4187829585939703,False
4,93,0.414394075970186,False
4,94,0.41964801779494065,False
4,95,0.42590601841093717,False
4,96,0.4242043188055922,False
4,97,0.42023909303102297,False
4,98,0.43017561793450326,False
4,99,0.409664768411704,False
4,100,0.430278139586585,False
4,101,0.41240263454249665,False
4,102,0.41889557105703773,False
4,103,0.4202075569894626,False
4,104,0.42919158806818014,False
4,105,0.4158182273604483,False
4,106,0.40331606373175083,False
4,107,0.4134776867652134,False
4,108,0.41659688331344413,False
4,109,0.4063478946603999,False
4,110,0.4291174470181996,False
4,111,0.41547708422529933,False
4,112,0.4214809755856695,False
4,113,0.4184272122994932,False
4,114,0.4161508435088967,False
4,115,0.41961929272254417,False
4,116,0.4203017063497568,False
4,117,0.41606511628480436,False
4,118,0.4253624079711324,False
4,119,0.4089996917632849,False
4,120,0.4062232846592774,False
4,121,0.43183310448409906,False
4,122,0.41904324811027677,False
4,123,0.407088485760803,False
4,124,0.413577532437399,False
4,125,0.4121590708875587,False
4,126,0.40969256674552806,False
4,127,0.41691060412680103,False
4,128,0.4104948067100984,False
4,129,0.4272054931987153,False
4,130,0.41795407756748276,False
4,131,0.4236495927712052,False
4,132,0.42810032626791295,False
4,133,0.42930461255631297,False
4,134,0.41216044208743247,False
4,135,0.41756323147508034,False
4,136,0.4332166001175326,False
4,137,0.43852264885922104,False
4,138,0.43325803498558224,False
4,139,0.4314110884879872,False
4,140,0.4492790936282891,False
4,141,0.4580313617777212,False
4,142,0.4400691639959635,False
4,143,0.4395492061720762,False
4,144,0.45837940018193374,False
4,145,0.4310665002468628,False
4,146,0.44807799635957213,False
4,147,0.4442815763046739,False
4,148,0.4381097077373522,False
4,149,0.46029546880605215,False
4,150,0.4400499467002601,False
4,151,0.4542013069859913,False
4,152,0.47808936851777484,False
4,153,0.474698554581601,False
4,154,0.471596412306857,False
4,155,0.48768913303446765,False
4,156,0.4876570008042228,False
4,157,0.49815762833119015,False
4,158,0.49709232831995814,False
4,159,0.503616281228071,False
4,160,0.515982451712886,False
4,161,0.5186743589704295,False
4,162,0.5090615735793831,False
4,163,0.5398039936561831,False
4,164,0.5138342076764062,False
4,165,0.5165775224135751,False
4,166,0.5305602302302225,False
4,167,0.535722477837139,False
4,168,0.5186177510705353,False
4,169,0.5379678018307725,False
4,170,0.5426776366542706,False
4,171,0.5532808425671519,False
4,172,0.5409426898147562,False
4,173,0.5353136912130841,False
4,174,0.5526536293303379,False
4,175,0.5767605414358019,False
4,176,0.5653045989334043,False
4,177,0.5875984694857135,False
4,178,0.5987168850577596,False
4,179,0.5854761950269071,False
4,180,0.5817156857496354,False
4,181,0.59503655365221,False
4,182,0.5961463285249042,False
4,183,0.5967845354909546,False
4,184,0.6262293157248753,False
4,185,0.6468228337745149,False
4,186,0.6292439693571583,False
4,187,0.6532329322849874,True
4,188,0.6477456883206136,False
4,189,0.6605747639933119,True
5,30,0.45834058570385705,False
5,31,0.46988686648614697,False
5,32,0.48339450295092995,False
5,33,0.4775643081852158,False
5,34,0.47603381098958003,False
5,35,0.4751086947091911,False
5,36,0.46481959352630736,False
5,37,0.4558457931583555,False
5,38,0.4716547242450454,False
5,39,0.48256511314378747,False
5,40,0.4733061673157481,False
5,41,0.4642576664058461,False
5,42,0.4718830283435494,False
5,43,0.49379516127512824,False
5,44,0.46327370495209386,False
5,45,0.47671325784316787,False
5,46,0.5002942908644081,False
5,47,0.46680336004131645,False
5,48,0.4592281039453726,False
5,49,0.45994482695841604,False
5,50,0.47672741996211854,False
5,51,0.48643732910024223,False
5,52,0.49437087547274655,False
5,53,0.4740087693282735,False
5,54,0.46671863977887884,False
5,55,0.4655328464491756,False
5,56,0.46335623432745193,False
5,57,0.47665028748622723,False
5,58,0.4856601634995396,False
5,59,0.4693020835620038,False
5,60,0.4699506641296048,False
5,61,0.45966844343100477,False
5,62,0.457428478636433,False
5,63,0.45411534280738197,False
5,64,0.4747647889921168,False
5,65,0.4736179158402414,False
5,66,0.4867321329057319,False
5,67,0.47554151867535366,False
5,68,0.489761983120223,False
5,69,0.46527070493855427,False
5,70,0.4900661869946479,False
5,71,0.4754828238378734,False
5,72,0.4788789332956657,False
5,73,0.4679237117964287,False
5,74,0.47451533077717994,False
5,75,0.4774269797027998,False
5,76,0.4710704598131776,False
5,77,0.47526375827285416,False
5,78,0.4778151090893785,False
5,79,0.4674358286838453,False
5,80,0.4695045075855058,False
5,81,0.45724640222993496,False
5,82,0.4472290354730363,False
5,83,0.48633569240059793,False
5,84,0.46155996510957276,False
5,85,0.4555467162555219,False
5,86,0.46541759895652246,False
5,87,0.4736357962739285,False
5,88,0.4670342908407674,False
5,89,0.4698802608456052,False
5,90,0.46067154907573576,False
5,91,0.46028647661952343,False
5,92,0.4473460930647804,False
5,93,0.46389666374881217,False
5,94,0.4575033777018085,False
5,95,0.4523909191565549,False
5,96,0.44185683741593834,False
5,97,0.46597584031251643,False
5,98,0.46097925657346134,False
5,99,0.46441324560989167,False
5,100,0.4424426790031426,False
5,101,0.4586651029778562,False
5,102,0.4768399164469447,False
5,103,0.45394515224978926,False
5,104,0.4490037941684428,False
5,105,0.45716631119989426,False
5,106,0.4667216525523329,False
5,107,0.47606647993869305,False
5,108,0.44415900071031633,False
5,109,0.4776467632928197,False
5,110,0.4633347725043628,False
5,111,0.4589071715006552,False
5,112,0.44564325999885396,False
5,113,0.4516499217876222,False
5,114,0.46249304979501693,False
5,115,0.45295073034834027,False
5,116,0.4576291334104692,False
5,117,0.44532986069719727,False
5,118,0.4502007468022451,False
5,119,0.4485839995199511,False
5,120,0.4538366983737547,False
5,121,0.4611250967356419,False
5,122,0.452209485552354,False
5,123,0.44586655093380734,False
5,124,0.4534988442760246,False
5,125,0.44115530586884716,False
5,126,0.4496040892277768,False
5,127,0.45704310450570834,False
5,128,0.4634348123741875,False
5,129,0.44931013469433106,False
5,130,0.44387772979254847,False
5,131,0.45545816319622323,False
5,132,0.45602891293937153,False
5,133,0.44931734234370657,False
5,134,0.45406565746573896,False
5,135,0.4438183109225398,False
5,136,0.4521237532919083,False
5,137,0.44913106675325637,False
5,138,0.46527982170995635,False
5,139,0.44954753840884887,False
5,140,0.4391179049717297,False
5,141,0.45754784418619915,False
5,142,0.46999012934192774,False
5,143,0.4407825004527859,False
5,144,0.4577199669463698,False
5,145,0.44301891851138037,False
5,146,0.44671608849572286,False
5,147,0.4451622847712804,False
5,148,0.44652942814539665,False
5,149,0.43570070567532954,False
5,150,0.4441061501400631,False
5,151,0.43336530657430367,False
5,152,0.44440309175871456,False
5,153,0.43832387654734234,False
5,154,0.429400135746407,False
5,155,0.43528434336094624,False
5,156,0.45708639491994696,False
5,157,0.4506674189024349,False
5,158,0.4462399380585968,False
5,159,0.4543608535537125,False
5,160,0.44863307406062003,False
5,161,0.4313812156920462,False
5,162,0.463277966147406,False
5,163,0.44902137371726686,False
5,164,0.44268453665409324,False
5,165,0.44470957537816314,False
5,166,0.43822096981910086,False
5,167,0.4423989037679534,False
5,168,0.4420040034373821,False
5,169,0.4541119370990401,False
5,170,0.4568109912395352,False
5,171,0.4411036392883619,False
5,172,0.4499195842063853,False
5,173,0.45844230811657966,False
5,174,0.4446790926711846,False
5,175,0.4499898238353266,False
5,176,0.45546195173618,False
5,177,0.4562276500579939,False
5,178,0.43843708038979523,False
5,179,0.43567633478214923,False
5,180,0.45970983827984435,False
5,181,0.45906253557751775,False
5,182,0.4457226610853559,False
5,183,0.45309369309533704,False
5,184,0.45703909952480876,False
5,185,0.4549910824674107,False
5,186,0.4356948256041251,False
5,187,0.4586497732941069,False
5,188,0.469108184119992,False
5,189,0.449141873901999,False
5,190,0.46258624933537307,False
5,191,0.4597066631624956,False
5,192,0.4653539103847782,False
5,193,0.46661439328494464,False
5,194,0.4630089058077141,False
5,195,0.4698683547893431,False
5,196,0.4518933530828279,False
5,197,0.47905357961103834,False
5,198,0.4727102982748515,False
5,199,0.47070215435280316,False
5,200,0.48018446799311704,False
5,201,0.4590801606489648,False
5,202,0.46525458808432896,False
5,203,0.47034971741565157,False
5,204,0.4761144658065585,False
5,205,0.47495344721926946,False
5,206,0.4901780347003059,False
5,207,0.48184488552354426,False
5,208,0.4794622150435306,False
5,209,0.49282478973736343,False
5,210,0.4836478213673613,False
5,211,0.49614116150810245,False
5,212,0.4752616458272171,False
5,213,0.4721634738677925,False
5,214,0.49979626422924706,False
5,215,0.5102012996852763,False
5,216,0.5040935895482553,False
5,217,0.49300010660231036,False
5,218,0.5027832891450018,False
5,219,0.5024248337307958,False
5,220,0.521030719708643,False
5,221,0.5104866125484769,False
5,222,0.49752817887163864,False
5,223,0.5214826201876975,False
5,224,0.5123347916719272,False
5,225,0.5000224057747026,False
5,226,0.5057617829326505,False
5,227,0.5054005600447664,False
5,228,0.5154453133173716,False
5,229,0.51588659246976,False
5,230,0.5392085040755666,False
5,231,0.5122673929558476,False
5,232,0.5383450037390207,False
5,233,0.5404678560397062,False
